06-16 19:31 root         INFO     Synthesis route found!
06-16 19:31 root         INFO     Final search status | success value | iter: 6.226930930855417 | 8.846709263314565 | 289
06-16 19:31 root         INFO     Succ: 52/62/190 | avg time: 101.74 s | avg iter: 198.37
06-16 19:32 root         INFO     Synthesis route found!
06-16 19:32 root         INFO     Final search status | success value | iter: 5.558875459339572 | 5.558979373856089 | 140
06-16 19:32 root         INFO     Succ: 53/63/190 | avg time: 101.13 s | avg iter: 197.44
06-16 19:37 root         INFO     Final search status | success value | iter: 6.611937661499743 | inf | 500
06-16 19:37 root         INFO     Succ: 53/64/190 | avg time: 104.03 s | avg iter: 202.17
06-16 19:38 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:38 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:38 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:39 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:39 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:39 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:40 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:40 root         INFO     Final search status | success value | iter: 6.983120993493618 | inf | 500
06-16 19:40 root         INFO     Succ: 53/65/190 | avg time: 105.57 s | avg iter: 206.75
06-16 19:40 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:40 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:40 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on ClP(Cl)(Cl)(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:43 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:43 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:43 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:43 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:43 root         INFO     Synthesis route found!
06-16 19:43 root         INFO     Final search status | success value | iter: 6.950546641299341 | 9.366699718266808 | 362
06-16 19:43 root         INFO     Succ: 54/66/190 | avg time: 106.54 s | avg iter: 209.11
06-16 19:44 root         INFO     Synthesis route found!
06-16 19:44 root         INFO     Final search status | success value | iter: 6.907755278982137 | 6.908198973109787 | 88
06-16 19:44 root         INFO     Succ: 55/67/190 | avg time: 105.52 s | avg iter: 207.30
06-16 19:44 root         INFO     Synthesis route found!
06-16 19:44 root         INFO     Final search status | success value | iter: 5.797639605772705 | 7.386464443972514 | 52
06-16 19:44 root         INFO     Succ: 56/68/190 | avg time: 104.29 s | avg iter: 205.01
06-16 19:44 root         INFO     Expansion fails on O=[Mn](=O)(=O)[O-]!
06-16 19:44 root         INFO     Expansion fails on O=[Mn](=O)(=O)[O-]!
06-16 19:44 root         INFO     Synthesis route found!
06-16 19:44 root         INFO     Final search status | success value | iter: 5.51319822122363 | 7.877298965217745 | 46
06-16 19:44 root         INFO     Succ: 57/69/190 | avg time: 103.00 s | avg iter: 202.71
06-16 19:48 root         INFO     Synthesis route found!
06-16 19:48 root         INFO     Final search status | success value | iter: 6.480715924946734 | 9.100494257405881 | 413
06-16 19:48 root         INFO     Succ: 58/70/190 | avg time: 104.65 s | avg iter: 205.71
06-16 19:49 root         INFO     Synthesis route found!
06-16 19:49 root         INFO     Final search status | success value | iter: 6.907755278982137 | 8.714301262446035 | 152
06-16 19:49 root         INFO     Succ: 59/71/190 | avg time: 103.93 s | avg iter: 204.96
06-16 19:49 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:49 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:49 root         INFO     Synthesis route found!
06-16 19:49 root         INFO     Final search status | success value | iter: 6.907755278982137 | 12.036429511452189 | 88
06-16 19:49 root         INFO     Succ: 60/72/190 | avg time: 102.89 s | avg iter: 203.33
06-16 19:50 root         INFO     Synthesis route found!
06-16 19:50 root         INFO     Final search status | success value | iter: 5.343048216586588 | 12.250803495568723 | 177
06-16 19:50 root         INFO     Succ: 61/73/190 | avg time: 102.41 s | avg iter: 202.97
06-16 19:51 root         INFO     Synthesis route found!
06-16 19:51 root         INFO     Final search status | success value | iter: 5.402302457297429 | 5.407320317565595 | 131
06-16 19:51 root         INFO     Succ: 62/74/190 | avg time: 101.86 s | avg iter: 202.00
06-16 19:52 root         INFO     Expansion fails on C=C1CC2(CC[C@]1(C)[C@H]1CC[C@]3(C)[C@@H](N(C=O)C4CC4)CC[C@H]3[C@@H]1CC#C[Si](C)(C)C)OCCO2!
06-16 19:53 root         INFO     Expansion fails on C=C1CC2(CC[C@]1(C)[C@H]1CC[C@]3(C)[C@@H](N(C=O)C4CC4)CC[C@H]3[C@@H]1CC#C[Si](C)(C)C)OCCO2!
06-16 19:54 root         INFO     Final search status | success value | iter: 8.831934646518256 | inf | 500
06-16 19:54 root         INFO     Succ: 62/75/190 | avg time: 102.93 s | avg iter: 205.97
06-16 19:54 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:54 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Br)(Br)Br!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Br)(Br)Br!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Br)(Br)Br!
06-16 19:55 root         INFO     Expansion fails on O=P(Br)(Br)Br!
06-16 19:55 root         INFO     Expansion fails on O=O!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:55 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:56 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:56 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 19:56 root         INFO     Synthesis route found!
06-16 19:56 root         INFO     Final search status | success value | iter: 6.907755278982137 | 13.815510557964274 | 208
06-16 19:56 root         INFO     Succ: 63/76/190 | avg time: 102.51 s | avg iter: 206.00
06-16 19:57 root         INFO     Synthesis route found!
06-16 19:57 root         INFO     Final search status | success value | iter: 5.900013944323215 | 12.807769223305352 | 193
06-16 19:57 root         INFO     Succ: 64/77/190 | avg time: 102.02 s | avg iter: 205.83
06-16 19:57 root         INFO     Synthesis route found!
06-16 19:57 root         INFO     Final search status | success value | iter: 0.17926653022331637 | 0.17927037908632368 | 2
06-16 19:57 root         INFO     Succ: 65/78/190 | avg time: 100.72 s | avg iter: 203.22
06-16 19:57 root         INFO     Synthesis route found!
06-16 19:57 root         INFO     Final search status | success value | iter: 1.6896623932483725 | 4.181746485691546 | 3
06-16 19:57 root         INFO     Succ: 66/79/190 | avg time: 99.47 s | avg iter: 200.68
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:57 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:58 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 19:59 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on ClP(Cl)(Cl)(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on ClP(Cl)(Cl)(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:00 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Final search status | success value | iter: 7.382578202736859 | inf | 500
06-16 20:01 root         INFO     Succ: 66/80/190 | avg time: 101.13 s | avg iter: 204.43
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:01 root         INFO     Expansion fails on ClP(Cl)(Cl)(Cl)Cl!
06-16 20:01 root         INFO     Synthesis route found!
06-16 20:01 root         INFO     Final search status | success value | iter: 6.2979294556942 | 13.205684734676336 | 129
06-16 20:01 root         INFO     Succ: 67/81/190 | avg time: 100.42 s | avg iter: 203.49
06-16 20:06 root         INFO     Final search status | success value | iter: 6.834075707436833 | inf | 500
06-16 20:06 root         INFO     Succ: 67/82/190 | avg time: 102.76 s | avg iter: 207.11
06-16 20:08 root         INFO     Synthesis route found!
06-16 20:08 root         INFO     Final search status | success value | iter: 6.9078693592468055 | 6.9079095775164 | 242
06-16 20:08 root         INFO     Succ: 68/83/190 | avg time: 102.69 s | avg iter: 207.53
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:08 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2ccc(F)c(Cl)c2F)CO1!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2cc(Cl)c(F)cc2F)CO1!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2ccc(F)c(Cl)c2F)CO1!
06-16 20:09 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2cc(Cl)c(F)cc2F)CO1!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:09 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2ccc(F)c(Cl)c2F)CO1!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on C[C@@H](n1ccn(C(=O)OC(C)(C)C)c1=O)[C@@]1(c2ccc(F)c(Cl)c2F)CO1!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:10 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:11 root         INFO     Final search status | success value | iter: 8.879566246676953 | inf | 500
06-16 20:11 root         INFO     Succ: 68/84/190 | avg time: 103.48 s | avg iter: 211.01
06-16 20:12 root         INFO     Synthesis route found!
06-16 20:12 root         INFO     Final search status | success value | iter: 5.0391231263350535 | 10.153773626822892 | 152
06-16 20:12 root         INFO     Succ: 69/85/190 | avg time: 103.13 s | avg iter: 210.32
06-16 20:13 root         INFO     Synthesis route found!
06-16 20:13 root         INFO     Final search status | success value | iter: 7.005989985410396 | 13.720673433698579 | 255
06-16 20:13 root         INFO     Succ: 70/86/190 | avg time: 103.11 s | avg iter: 210.84
06-16 20:14 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:14 root         INFO     Synthesis route found!
06-16 20:14 root         INFO     Final search status | success value | iter: 6.907897092162456 | 13.815652371144592 | 104
06-16 20:14 root         INFO     Succ: 71/87/190 | avg time: 102.44 s | avg iter: 209.61
06-16 20:16 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:16 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:18 root         INFO     Final search status | success value | iter: 9.483519487737592 | inf | 500
06-16 20:18 root         INFO     Succ: 71/88/190 | avg time: 103.52 s | avg iter: 212.91
06-16 20:18 root         INFO     Synthesis route found!
06-16 20:18 root         INFO     Final search status | success value | iter: 0.7424801276423219 | 0.7425033877260092 | 7
06-16 20:18 root         INFO     Succ: 72/89/190 | avg time: 102.38 s | avg iter: 210.60
06-16 20:20 root         INFO     Synthesis route found!
06-16 20:20 root         INFO     Final search status | success value | iter: 8.434848959429488 | 9.1823058162651 | 303
06-16 20:20 root         INFO     Succ: 73/90/190 | avg time: 102.54 s | avg iter: 211.62
06-16 20:21 root         INFO     Expansion fails on C[Mg]Cl!
06-16 20:22 root         INFO     Expansion fails on O=O!
06-16 20:23 root         INFO     Synthesis route found!
06-16 20:23 root         INFO     Final search status | success value | iter: 8.92406274830541 | 8.924087632324104 | 481
06-16 20:23 root         INFO     Succ: 74/91/190 | avg time: 103.38 s | avg iter: 214.58
06-16 20:23 root         INFO     Synthesis route found!
06-16 20:23 root         INFO     Final search status | success value | iter: 0.9598574680882259 | 0.9619496102920264 | 7
06-16 20:23 root         INFO     Succ: 75/92/190 | avg time: 102.30 s | avg iter: 212.33
06-16 20:23 root         INFO     Synthesis route found!
06-16 20:23 root         INFO     Final search status | success value | iter: 1.1312027247758143 | 1.917973715556325 | 5
06-16 20:23 root         INFO     Succ: 76/93/190 | avg time: 101.21 s | avg iter: 210.10
06-16 20:23 root         INFO     Synthesis route found!
06-16 20:23 root         INFO     Final search status | success value | iter: 0.1025725472868419 | 0.10300142925850161 | 4
06-16 20:23 root         INFO     Succ: 77/94/190 | avg time: 100.15 s | avg iter: 207.90
06-16 20:23 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:23 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:23 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:23 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:24 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:24 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:25 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:25 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:26 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:26 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:26 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:27 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:27 root         INFO     Final search status | success value | iter: 6.946647530649401 | inf | 500
06-16 20:27 root         INFO     Succ: 77/95/190 | avg time: 101.73 s | avg iter: 210.98
06-16 20:28 root         INFO     Synthesis route found!
06-16 20:28 root         INFO     Final search status | success value | iter: 5.20853140509398 | 12.116286684076115 | 156
06-16 20:28 root         INFO     Succ: 78/96/190 | avg time: 101.30 s | avg iter: 210.41
06-16 20:28 root         INFO     Synthesis route found!
06-16 20:28 root         INFO     Final search status | success value | iter: 5.645048064148036 | 12.354450652239212 | 77
06-16 20:28 root         INFO     Succ: 79/97/190 | avg time: 100.54 s | avg iter: 209.03
06-16 20:29 root         INFO     Synthesis route found!
06-16 20:29 root         INFO     Final search status | success value | iter: 5.645258555049079 | 5.645293004814529 | 117
06-16 20:29 root         INFO     Succ: 80/98/190 | avg time: 100.02 s | avg iter: 208.09
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:29 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:30 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:30 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:30 root         INFO     Synthesis route found!
06-16 20:30 root         INFO     Final search status | success value | iter: 5.706072631761171 | 12.613827910743307 | 81
06-16 20:30 root         INFO     Succ: 81/99/190 | avg time: 99.37 s | avg iter: 206.81
06-16 20:30 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:30 root         INFO     Expansion fails on C=NN=O!
06-16 20:31 root         INFO     Synthesis route found!
06-16 20:31 root         INFO     Final search status | success value | iter: 7.900917775869942 | 13.943667209073473 | 165
06-16 20:31 root         INFO     Succ: 82/100/190 | avg time: 98.94 s | avg iter: 206.39
06-16 20:31 root         INFO     Expansion fails on C=NN=O!
06-16 20:32 root         INFO     Synthesis route found!
06-16 20:32 root         INFO     Final search status | success value | iter: 6.139244357879962 | 10.05755614225618 | 206
06-16 20:32 root         INFO     Succ: 83/101/190 | avg time: 98.73 s | avg iter: 206.39
06-16 20:36 root         INFO     Final search status | success value | iter: 6.6826631210152865 | inf | 500
06-16 20:36 root         INFO     Succ: 83/102/190 | avg time: 100.33 s | avg iter: 209.26
06-16 20:36 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:37 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:38 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:38 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:40 root         INFO     Synthesis route found!
06-16 20:40 root         INFO     Final search status | success value | iter: 6.983535898465197 | 6.988399194861496 | 435
06-16 20:40 root         INFO     Succ: 84/103/190 | avg time: 101.26 s | avg iter: 211.46
06-16 20:40 root         INFO     Synthesis route found!
06-16 20:40 root         INFO     Final search status | success value | iter: 5.057067231883528 | 5.32562440600839 | 104
06-16 20:40 root         INFO     Succ: 85/104/190 | avg time: 100.73 s | avg iter: 210.42
06-16 20:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:41 root         INFO     Expansion fails on C=NN=O!
06-16 20:41 root         INFO     Synthesis route found!
06-16 20:41 root         INFO     Final search status | success value | iter: 7.901757124646752 | 13.944506557850282 | 195
06-16 20:41 root         INFO     Succ: 86/105/190 | avg time: 100.40 s | avg iter: 210.28
06-16 20:41 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Expansion fails on O=P(Cl)(Cl)Cl!
06-16 20:42 root         INFO     Synthesis route found!
06-16 20:42 root         INFO     Final search status | success value | iter: 5.200932449885932 | 9.60276576803087 | 89
06-16 20:42 root         INFO     Succ: 87/106/190 | avg time: 99.75 s | avg iter: 209.13
06-16 20:42 root         INFO     Synthesis route found!
06-16 20:42 root         INFO     Final search status | success value | iter: 3.745819529577053 | 6.729676775811857 | 27
06-16 20:42 root         INFO     Succ: 88/107/190 | avg time: 98.95 s | avg iter: 207.43
06-16 20:42 root         INFO     Synthesis route found!
06-16 20:42 root         INFO     Final search status | success value | iter: 0.7741544223064231 | 0.7762465645102236 | 7
06-16 20:42 root         INFO     Succ: 89/108/190 | avg time: 98.06 s | avg iter: 205.57
06-16 20:43 root         INFO     Synthesis route found!
06-16 20:43 root         INFO     Final search status | success value | iter: 4.900964143117693 | 4.920711115437978 | 107
06-16 20:43 root         INFO     Succ: 90/109/190 | avg time: 97.52 s | avg iter: 204.67
06-16 20:43 root         INFO     Synthesis route found!
06-16 20:43 root         INFO     Final search status | success value | iter: 5.649726552115199 | 5.880621804064017 | 66
06-16 20:43 root         INFO     Succ: 91/110/190 | avg time: 96.86 s | avg iter: 203.41
06-16 20:44 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:44 root         INFO     Synthesis route found!
06-16 20:44 root         INFO     Final search status | success value | iter: 7.328668563081475 | 7.338513893053888 | 137
06-16 20:44 root         INFO     Succ: 92/111/190 | avg time: 96.41 s | avg iter: 202.81
06-16 20:44 root         INFO     Synthesis route found!
06-16 20:44 root         INFO     Final search status | success value | iter: 0.8787659245183765 | 1.4388385316959025 | 5
06-16 20:44 root         INFO     Succ: 93/112/190 | avg time: 95.56 s | avg iter: 201.04
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:45 root         INFO     Synthesis route found!
06-16 20:45 root         INFO     Final search status | success value | iter: 6.411199311866155 | 7.099916267006339 | 211
06-16 20:45 root         INFO     Succ: 94/113/190 | avg time: 95.45 s | avg iter: 201.13
06-16 20:45 root         INFO     Synthesis route found!
06-16 20:45 root         INFO     Final search status | success value | iter: 0.31166518303012614 | 0.31174833145021114 | 7
06-16 20:45 root         INFO     Succ: 95/114/190 | avg time: 94.63 s | avg iter: 199.43
06-16 20:48 root         INFO     Final search status | success value | iter: 9.090089986094023 | inf | 500
06-16 20:48 root         INFO     Succ: 95/115/190 | avg time: 95.24 s | avg iter: 202.04
06-16 20:49 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:49 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:50 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:50 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:51 root         INFO     Expansion fails on O=S(Cl)Cl!
06-16 20:51 root         INFO     Final search status | success value | iter: 7.337191302124182 | inf | 500
06-16 20:51 root         INFO     Succ: 95/116/190 | avg time: 95.97 s | avg iter: 204.61
